year, GTAP9_code, GTAP_name, clum7, clum7_name, coicop_expenditure, crop_land, grazing_land, forest_land, fishing_ground, built_up_land, carbon, total, flag,,ZScore_Index,MaxMin_Index,NAPercent,,,GTAP_Region,year,ZScore_Index,MaxMin_Index,NAPercent,CLUM_category
2007,59,Estonia,2,Housing,0.00123336,0.022939782,0.002011116,0.239986933,0.002955494,0.013433078,1.529941216,1.811267619,COUNTRY,2007EstoniaHousing,0.940147205,0.897563761,0,2011BelgiumGoods,175,Belgium,2011,NA,Inf,0,Goods
2007,59,Estonia,3,Personal Transportation,0.000884951,0.042710714,0.003417663,0.081446918,0.005771063,0.010073954,0.647685306,0.791105618,COUNTRY,2007EstoniaPersonal Transportation,0.185834144,0.449575975,0,2011BelgiumGovernment,176,Belgium,2011,0.353455115,0.36947803,9.090909091,Government
2007,59,Estonia,4,Goods,0.001416887,0.211608972,0.015892973,0.145628834,0.013594235,0.015758465,0.362561357,0.765044836,COUNTRY,2007EstoniaGoods,NA,0.025,0,2011BelgiumHousing,179,Belgium,2011,0.880661312,0.880094285,0,Housing
2007,59,Estonia,5,Services,0.001524252,0.03118582,0.004988554,0.054606666,0.004062247,0.009726197,0.198068254,0.302637738,COUNTRY,2007EstoniaServices,0.992188691,0.692601216,12.5,2011BelgiumServices,180,Belgium,2011,1.080754725,0.62917815,12.5,Services
2007,59,Estonia,GFCF,Gross Fixed Capital Formation,0.006266888,0.116482848,0.010010418,0.873689644,0.011858261,0.051121584,1.129066986,2.192229741,COUNTRY,2007EstoniaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011BelgiumPersonal Transportation,177,Belgium,2011,0.559165773,0.480822249,0,Personal Transportation
2007,59,Estonia,Govt,Government,0.002941706,0.090314997,0.003587416,0.10366157,0.010453123,0.018037116,0.50658772,0.732641943,COUNTRY,2007EstoniaGovernment,0.267235561,0.352954988,9.090909091,2011BeninFood,198,Benin,2011,0.161672467,0.199129382,0,Food
2007,60,Finland,1,Food,0.002288293,0.491948507,0.045123771,0.132318828,0.142123993,0.013261494,0.255502736,1.080279329,COUNTRY,2007FinlandFood,-0.0633806,0.228956632,20,2011BeninGoods,194,Benin,2011,NA,0.000571166,0,Goods
2007,60,Finland,2,Housing,0.004027367,0.019648673,0.002297436,0.554808875,0.003576202,0.016112371,0.630536284,1.226979841,COUNTRY,2007FinlandHousing,0.989388077,0.912024537,0,2011BeninGovernment,197,Benin,2011,-0.577843396,0.135205117,9.090909091,Government
2007,60,Finland,3,Personal Transportation,0.002088354,0.038434944,0.005005572,0.125148755,0.007658463,0.015680146,0.65485113,0.84677901,COUNTRY,2007FinlandPersonal Transportation,0.245274195,0.454348321,0,2011BeninHousing,193,Benin,2011,NA,NA,100,Housing
2007,60,Finland,4,Goods,0.003360332,0.173689346,0.010480993,0.34798492,0.013733106,0.01744413,0.356548531,0.919881026,COUNTRY,2007FinlandGoods,NA,Inf,0,2011BeninServices,196,Benin,2011,-0.695181126,0.287491793,12.5,Services
2007,60,Finland,5,Services,0.004451601,0.030973306,0.004487775,0.153739203,0.004934532,0.017708903,0.235269124,0.447112842,COUNTRY,2007FinlandServices,1.057768933,0.678391947,0,2011BeninPersonal Transportation,195,Benin,2011,-0.891464544,0.358696193,0,Personal Transportation
2007,60,Finland,GFCF,Gross Fixed Capital Formation,0.010491922,0.06875089,0.009667128,1.268498814,0.009909012,0.04670584,0.788680701,2.192212384,COUNTRY,2007FinlandGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011BoliviaFood,214,Bolivia,2011,0.007676678,0.187082073,0,Food
2007,60,Finland,Govt,Government,0.010643911,0.050983904,0.005307842,0.264282273,0.007797846,0.03002942,0.461530887,0.819932172,COUNTRY,2007FinlandGovernment,0.457848641,0.387439766,9.090909091,2011BoliviaGoods,211,Bolivia,2011,NA,0.000925926,0,Goods
2007,61,France,1,Food,0.001951292,0.72114213,0.112937917,0.049917779,0.126823249,0.019251837,0.25094563,1.281018542,COUNTRY,2007FranceFood,0.196353773,0.254868759,20,2011BoliviaGovernment,216,Bolivia,2011,0.177901286,0.27981662,0,Government
2007,61,France,2,Housing,0.004124504,0.041677301,0.006002958,0.159903623,0.004764867,0.022249402,0.467936505,0.702534657,COUNTRY,2007FranceHousing,0.936523284,0.896499508,0,2011BoliviaHousing,212,Bolivia,2011,-1.50671419,0.178983551,0,Housing
2007,61,France,3,Personal Transportation,0.002299835,0.069636584,0.013060671,0.084692581,0.009151999,0.027357476,0.917077374,1.120976684,COUNTRY,2007FrancePersonal Transportation,0.240214626,0.452226775,0,2011BoliviaServices,213,Bolivia,2011,-0.364926901,0.422167841,0,Services
2007,61,France,4,Goods,0.003363175,0.234634461,0.027390289,0.1176599,0.019861104,0.028707112,0.372118835,0.800371699,COUNTRY,2007FranceGoods,NA,Inf,0,2011BoliviaPersonal Transportation,215,Bolivia,2011,0.037690128,0.437029191,0,Personal Transportation
2007,61,France,5,Services,0.004711603,0.051228975,0.009771945,0.041257717,0.00591055,0.021970621,0.193916881,0.324056689,COUNTRY,2007FranceServices,0.758107624,0.574069903,12.5,2011BotswanaFood,234,Botswana,2011,0.196509024,0.201508609,0,Food
2007,61,France,GFCF,Gross Fixed Capital Formation,0.008676838,0.121973631,0.019479162,0.208135866,0.009072518,0.048223009,0.556915678,0.963799864,COUNTRY,2007FranceGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011BotswanaGoods,229,Botswana,2011,NA,NA,100,Goods
2007,61,France,Govt,Government,0.009581526,0.11999454,0.008714766,0.054946346,0.010777026,0.035781133,0.280110608,0.510324418,COUNTRY,2007FranceGovernment,0.033313489,0.327795156,9.090909091,2011BotswanaGovernment,233,Botswana,2011,-0.115042061,0.141539327,27.27272727,Government
2007,62,Germany,1,Food,0.001728029,0.673143118,0.058108126,0.037599994,0.048358584,0.015134686,0.213543868,1.045888376,COUNTRY,2007GermanyFood,0.256593892,0.259483525,20,2011BotswanaHousing,230,Botswana,2011,NA,NA,100,Housing
2007,62,Germany,2,Housing,0.004051816,0.022778275,0.004324502,0.089312597,0.002155069,0.018947339,0.822180708,0.959698491,COUNTRY,2007GermanyHousing,1.153128931,0.960111011,0,2011BotswanaServices,231,Botswana,2011,-0.306979632,0.234385345,50,Services
2007,62,Germany,3,Personal Transportation,0.002310211,0.031495092,0.008221931,0.074771759,0.003756983,0.020510262,0.754262867,0.893018894,COUNTRY,2007GermanyPersonal Transportation,0.279655309,0.454137192,0,2011BotswanaPersonal Transportation,232,Botswana,2011,-0.152955698,0.000149218,33.33333333,Personal Transportation
2007,62,Germany,4,Goods,0.003621884,0.194044913,0.019359407,0.095195301,0.00885059,0.027052451,0.379407873,0.723910536,COUNTRY,2007GermanyGoods,NA,Inf,0,2011BrazilFood,252,Brazil,2011,0.741053394,0.246878489,0,Food
2007,62,Germany,5,Services,0.004612679,0.045479584,0.006569256,0.030754604,0.002714514,0.020351243,0.232931914,0.338801114,COUNTRY,2007GermanyServices,1.065313087,0.688473259,0,2011BrazilGoods,247,Brazil,2011,NA,0.016666667,0,Goods
2007,62,Germany,GFCF,Gross Fixed Capital Formation,0.007611212,0.087312168,0.012250976,0.262776504,0.005596489,0.046388795,0.711874026,1.126198958,COUNTRY,2007GermanyGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011BrazilGovernment,249,Brazil,2011,-0.000158638,0.271054503,0,Government
2007,62,Germany,Govt,Government,0.007443165,0.106153359,0.005741551,0.043992768,0.003551911,0.026147877,0.375272634,0.560860099,COUNTRY,2007GermanyGovernment,0.287701934,0.363855259,9.090909091,2011BrazilHousing,248,Brazil,2011,-0.934678204,0.346975796,0,Housing
2007,63,Greece,1,Food,0.001914031,1.168501464,0.175860322,0.034166774,0.079646393,0.017069629,0.394968265,1.870212847,COUNTRY,2007GreeceFood,-0.216889904,0.216351217,20,2011BrazilServices,250,Brazil,2011,0.189393142,0.46649479,25,Services
2007,63,Greece,2,Housing,0.002605762,0.027049104,0.003457157,0.082338846,0.00352532,0.011182195,0.623924157,0.75147678,COUNTRY,2007GreeceHousing,0.400802041,0.739171969,0,2011BrazilPersonal Transportation,251,Brazil,2011,0.463633661,0.470241014,0,Personal Transportation
2007,63,Greece,3,Personal Transportation,0.002133722,0.077253497,0.010000306,0.045367197,0.011833731,0.0209264,1.143972668,1.309353799,COUNTRY,2007GreecePersonal Transportation,-0.121270462,0.42335957,0,2011Brunei DarussalamFood,270,Brunei Darussalam,2011,0.651572501,0.23730225,0,Food
2007,63,Greece,4,Goods,0.002168187,0.323344615,0.018848851,0.044656526,0.012877515,0.018647787,0.406269716,0.82464501,COUNTRY,2007GreeceGoods,NA,Inf,0,2011Brunei DarussalamGoods,266,Brunei Darussalam,2011,NA,Inf,0,Goods
2007,63,Greece,5,Services,0.004584869,0.023556592,0.006125403,0.022871479,0.001976587,0.009838183,0.174659591,0.239027836,COUNTRY,2007GreeceServices,0.594336904,0.531281644,12.5,2011Brunei DarussalamGovernment,268,Brunei Darussalam,2011,0.265726945,0.323421693,18.18181818,Government
2007,63,Greece,GFCF,Gross Fixed Capital Formation,0.007449299,0.043027115,0.007918043,0.219082349,0.004685268,0.034786198,0.849032114,1.158531088,COUNTRY,2007GreeceGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011Brunei DarussalamHousing,265,Brunei Darussalam,2011,NA,NA,100,Housing
2007,63,Greece,Govt,Government,0.005044971,0.030635936,0.003271362,0.037029707,0.002382749,0.012068581,0.228004826,0.31339316,COUNTRY,2007GreeceGovernment,0.06968018,0.312349158,18.18181818,2011Brunei DarussalamServices,269,Brunei Darussalam,2011,0.511245158,0.500789058,12.5,Services
2007,64,Hungary,1,Food,0.247843108,0.480010648,0.009754483,0.03755071,0.008069995,0.014848222,0.258028548,0.808262607,COUNTRY,2007HungaryFood,-0.548126917,0.187457131,20,2011Brunei DarussalamPersonal Transportation,267,Brunei Darussalam,2011,0.081698962,0.440768367,0,Personal Transportation
2007,64,Hungary,2,Housing,0.267366801,0.013741213,0.001008021,0.069515012,0.000720902,0.010270058,0.664028903,0.759284109,COUNTRY,2007HungaryHousing,-0.008423124,0.618993071,0,2011BulgariaFood,287,Bulgaria,2011,0.283492313,0.259331682,20,Food
2007,64,Hungary,3,Personal Transportation,0.212708636,0.024518846,0.001964229,0.028550152,0.001311957,0.011029261,0.487635183,0.555009629,COUNTRY,2007HungaryPersonal Transportation,0.06698863,0.439469234,0,2011BulgariaGoods,283,Bulgaria,2011,NA,Inf,0,Goods
2007,64,Hungary,4,Goods,0.262896115,0.097198314,0.003561038,0.048381849,0.001712304,0.010516964,0.200773333,0.362143802,COUNTRY,2007HungaryGoods,NA,0.05,0,2011BulgariaGovernment,286,Bulgaria,2011,0.077273706,0.317530377,9.090909091,Government
2007,64,Hungary,5,Services,0.341482112,0.018171467,0.001598151,0.017303591,0.000944151,0.010069816,0.114124436,0.162211612,COUNTRY,2007HungaryServices,0.962620657,0.653102221,0,2011BulgariaHousing,284,Bulgaria,2011,-0.125785273,0.584526829,0,Housing
2007,64,Hungary,GFCF,Gross Fixed Capital Formation,0.002940984,0.037810431,0.004044078,0.115182665,0.002587162,0.027172407,0.418312519,0.605109262,COUNTRY,2007HungaryGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011BulgariaServices,288,Bulgaria,2011,0.766214291,0.617820446,0,Services
2007,64,Hungary,Govt,Government,0.002961591,0.044230397,0.001465378,0.02924126,0.001096432,0.018763106,0.218451042,0.313247614,COUNTRY,2007HungaryGovernment,-0.093782257,0.298587249,9.090909091,2011BulgariaPersonal Transportation,285,Bulgaria,2011,-0.066204875,0.428300857,0,Personal Transportation
2007,65,Ireland,1,Food,0.002006014,0.604742651,0.166941036,0.050912114,0.17008729,0.015514439,0.290115436,1.298312965,COUNTRY,2007IrelandFood,0.486989758,0.279869755,20,2011Burkina FasoFood,306,Burkina Faso,2011,-0.212943655,0.167156016,0,Food
2007,65,Ireland,2,Housing,0.004175624,0.023348549,0.007131003,0.088533064,0.005091486,0.008570095,0.652716036,0.785390233,COUNTRY,2007IrelandHousing,-0.335876636,0.522828403,0,2011Burkina FasoGoods,302,Burkina Faso,2011,NA,0.000571429,0,Goods
2007,65,Ireland,3,Personal Transportation,0.002513738,0.056521188,0.017447701,0.066852145,0.012375506,0.01707393,0.847384503,1.017654972,COUNTRY,2007IrelandPersonal Transportation,0.388099564,0.464750987,0,2011Burkina FasoGovernment,305,Burkina Faso,2011,-0.275607408,0.228064841,9.090909091,Government
2007,65,Ireland,4,Goods,0.004138653,0.255869899,0.041137414,0.130228078,0.028557352,0.025084921,0.419818736,0.9006964,COUNTRY,2007IrelandGoods,NA,Inf,0,2011Burkina FasoHousing,301,Burkina Faso,2011,NA,NA,100,Housing
2007,65,Ireland,5,Services,0.006525103,0.034568514,0.009295971,0.04096278,0.0042453,0.016436136,0.228598449,0.334107149,COUNTRY,2007IrelandServices,0.285481085,0.514031594,25,2011Burkina FasoServices,303,Burkina Faso,2011,-1.00168355,0.333584737,0,Services
2007,65,Ireland,GFCF,Gross Fixed Capital Formation,0.012882786,0.074855357,0.01709856,0.39137214,0.009687295,0.052574639,0.928347854,1.473935844,COUNTRY,2007IrelandGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011Burkina FasoPersonal Transportation,304,Burkina Faso,2011,-0.451730753,0.395796975,0,Personal Transportation
2007,65,Ireland,Govt,Government,0.008723232,0.038702624,0.010332249,0.052723174,0.005278702,0.017482441,0.297459505,0.421978695,COUNTRY,2007IrelandGovernment,0.327176315,0.358630897,9.090909091,2011CambodiaFood,324,Cambodia,2011,0.860506029,0.260565963,0,Food
2007,66,Italy,1,Food,0.002104733,0.680073993,0.124565719,0.040671196,0.065931828,0.013419953,0.325763449,1.250426139,COUNTRY,2007ItalyFood,0.011210336,0.23724615,20,2011CambodiaGoods,320,Cambodia,2011,NA,0.000662252,0,Goods
2007,66,Italy,2,Housing,0.003578592,0.037984886,0.005594449,0.076419074,0.003998042,0.012489575,0.662314848,0.798800874,COUNTRY,2007ItalyHousing,1.1422884,0.956927426,0,2011CambodiaGovernment,323,Cambodia,2011,0.852620528,0.239756807,9.090909091,Government
2007,66,Italy,3,Personal Transportation,0.00211445,0.069531179,0.009975128,0.062847073,0.007597428,0.018801782,0.971337001,1.140089591,COUNTRY,2007ItalyPersonal Transportation,0.145867719,0.445020824,0,2011CambodiaHousing,319,Cambodia,2011,NA,NA,100,Housing
2007,66,Italy,4,Goods,0.003427255,0.223161649,0.033341099,0.094799801,0.014309589,0.024143791,0.516813519,0.906569448,COUNTRY,2007ItalyGoods,NA,Inf,0,2011CambodiaServices,321,Cambodia,2011,-0.513889364,0.395326168,0,Services
2007,66,Italy,5,Services,0.004560435,0.034795115,0.011294273,0.026390374,0.003107718,0.011447271,0.204610321,0.291645073,COUNTRY,2007ItalyServices,0.90588412,0.64600683,0,2011CambodiaPersonal Transportation,322,Cambodia,2011,-0.152534547,0.000179401,33.33333333,Personal Transportation
2007,66,Italy,GFCF,Gross Fixed Capital Formation,0.007833711,0.069661241,0.009980392,0.128246821,0.006671101,0.032841752,0.799556224,1.046957532,COUNTRY,2007ItalyGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011CameroonFood,342,Cameroon,2011,0.428562734,0.222143266,0,Food
2007,66,Italy,Govt,Government,0.007154456,0.047877137,0.00494227,0.026539972,0.003533111,0.014020739,0.273354403,0.370267631,COUNTRY,2007ItalyGovernment,0.029990529,0.32236308,9.090909091,2011CameroonGoods,338,Cameroon,2011,NA,0.000434492,0,Goods
2007,67,Latvia,1,Food,0.001265817,1.567765278,0.015541356,0.157638717,0.221876674,0.026185787,0.331676265,2.320684078,COUNTRY,2007LatviaFood,0.127890662,0.244430516,20,2011CameroonGovernment,341,Cameroon,2011,-0.392282773,0.223268919,9.090909091,Government
2007,67,Latvia,2,Housing,0.001295162,0.018984236,0.001093095,0.608054995,0.004020279,0.008262182,0.42502146,1.065436247,COUNTRY,2007LatviaHousing,0.394762035,0.737398174,0,2011CameroonHousing,337,Cameroon,2011,NA,NA,100,Housing
2007,67,Latvia,3,Personal Transportation,0.000786814,0.030196836,0.002259612,0.107767932,0.007799202,0.011461022,0.541141324,0.700625927,COUNTRY,2007LatviaPersonal Transportation,0.098107334,0.44215183,0,2011CameroonServices,339,Cameroon,2011,-0.922356311,0.341071244,0,Services
2007,67,Latvia,4,Goods,0.001046723,0.574848684,0.007443068,0.241614255,0.017096018,0.013823718,0.219679775,1.07450552,COUNTRY,2007LatviaGoods,NA,0.05,0,2011CameroonPersonal Transportation,340,Cameroon,2011,-0.608407802,0.382575933,0,Personal Transportation
2007,67,Latvia,5,Services,0.001383912,0.024316721,0.002708026,0.064869081,0.004299809,0.009186353,0.115923312,0.221303302,COUNTRY,2007LatviaServices,1.036793328,0.599211943,12.5,2011CanadaFood,356,Canada,2011,0.048661356,0.238445479,20,Food
2007,67,Latvia,GFCF,Gross Fixed Capital Formation,0.004888194,0.063040987,0.006597165,0.555632171,0.009119822,0.045915928,0.769731183,1.450037256,COUNTRY,2007LatviaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011CanadaGoods,355,Canada,2011,NA,Inf,0,Goods
2007,67,Latvia,Govt,Government,0.002586298,0.067977759,0.001834295,0.133761099,0.010162853,0.017887916,0.261438851,0.493062774,COUNTRY,2007LatviaGovernment,0.09211718,0.336364295,18.18181818,2011CanadaGovernment,357,Canada,2011,0.118782976,0.35058573,18.18181818,Government
2007,68,Lithuania,1,Food,0.001469969,1.39225963,0.033042848,0.073142329,0.192461434,0.020479768,0.269864866,1.981250875,COUNTRY,2007LithuaniaFood,-0.011351557,0.232583345,20,2011CanadaHousing,359,Canada,2011,0.498420097,0.767839879,0,Housing
2007,68,Lithuania,2,Housing,0.000837605,0.008879574,0.000940922,0.302901197,0.002332327,0.009561668,0.369977709,0.694593396,COUNTRY,2007LithuaniaHousing,-0.153132219,0.576495735,0,2011CanadaServices,360,Canada,2011,1.101189765,0.577378888,50,Services
2007,68,Lithuania,3,Personal Transportation,0.000921474,0.015617597,0.002138941,0.0374752,0.004152948,0.010446963,0.498321208,0.568152858,COUNTRY,2007LithuaniaPersonal Transportation,0.07695254,0.440396177,0,2011CanadaPersonal Transportation,358,Canada,2011,0.231333589,0.451333398,0,Personal Transportation
2007,68,Lithuania,4,Goods,0.001203418,0.23690681,0.008007685,0.113510373,0.007044999,0.010690499,0.178792109,0.554952475,COUNTRY,2007LithuaniaGoods,NA,Inf,0,2011ChileFood,378,Chile,2011,0.612302621,0.240436543,0,Food
2007,68,Lithuania,5,Services,0.001011249,0.012189761,0.001627224,0.02188212,0.004363518,0.008034326,0.099863771,0.147960718,COUNTRY,2007LithuaniaServices,1.061744487,0.662377626,0,2011ChileGoods,373,Chile,2011,NA,Inf,0,Goods
2007,68,Lithuania,GFCF,Gross Fixed Capital Formation,0.003621991,0.044694834,0.005794183,0.236694829,0.006784212,0.034900885,0.630970723,0.959839666,COUNTRY,2007LithuaniaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011ChileGovernment,377,Chile,2011,0.244075826,0.321638366,0,Government
2007,68,Lithuania,Govt,Government,0.002342034,0.032005672,0.001532622,0.044266252,0.013358155,0.015874301,0.197481693,0.304518695,COUNTRY,2007LithuaniaGovernment,0.097165805,0.339362898,18.18181818,2011ChileHousing,376,Chile,2011,0.23456192,0.690351524,0,Housing
2007,69,Luxembourg,1,Food,0.002976216,1.000099102,0.113047018,0.082661664,0.128569639,0.032160211,0.534299592,1.890837225,COUNTRY,2007LuxembourgFood,0.089397488,0.243668391,20,2011ChileServices,374,Chile,2011,0.001901015,0.517657185,12.5,Services
2007,69,Luxembourg,2,Housing,0.006769461,0.051495793,0.007189033,0.096345912,0.006425315,0.024472427,0.946109812,1.132038291,COUNTRY,2007LuxembourgHousing,1.067195736,0.934874644,0,2011ChilePersonal Transportation,375,Chile,2011,0.13501479,0.444960353,0,Personal Transportation
2007,69,Luxembourg,3,Personal Transportation,0.005143706,0.13236102,0.019633614,0.162011586,0.016572589,0.064055329,2.953190784,3.347824922,COUNTRY,2007LuxembourgPersonal Transportation,0.196202241,0.450438462,0,2011ChinaFood,395,China,2011,0.501668768,0.231464072,0,Food
2007,69,Luxembourg,4,Goods,0.006511477,0.462406191,0.032322007,0.167277935,0.036041371,0.048782305,0.878041084,1.624870893,COUNTRY,2007LuxembourgGoods,NA,Inf,0,2011ChinaGoods,391,China,2011,NA,0.004908234,0,Goods
2007,69,Luxembourg,5,Services,0.007359399,0.087970428,0.012519829,0.098742302,0.009965038,0.065310227,0.664696586,0.939204409,COUNTRY,2007LuxembourgServices,1.148955923,0.639089263,12.5,2011ChinaGovernment,394,China,2011,0.421224598,0.297813481,9.090909091,Government
2007,69,Luxembourg,GFCF,Gross Fixed Capital Formation,0.034202709,0.276062385,0.071037163,0.783107325,0.026835784,0.148362294,2.665321607,3.970726558,COUNTRY,2007LuxembourgGross Fixed Capital Formation,#N/A,#N/A,#N/A,2011ChinaHousing,392,China,2011,-0.44390873,0.491102158,0,Housing
2007,69,Luxembourg,Govt,Government,0.024459143,0.157148667,0.012244211,0.101239072,0.010033486,0.051738715,0.881267657,1.21367181,COUNTRY,2007LuxembourgGovernment,0.471011786,0.354131002,18.18181818,2011ChinaServices,393,China,2011,0.091683684,0.347163265,25,Services
