,country_orCode,country,year,ZScore_Index,CLUM_category,MaxMin_Index,NAPercent,,
2136,Ghana,Ghana,2011,-0.116083614,Transport,0.424106306,0,,
2137,Gibraltar,Gibraltar,2004,NA,Transport,NA,100,,
2138,Gibraltar,Gibraltar,2007,NA,Transport,NA,100,,
2139,Gibraltar,Gibraltar,2011,NA,Transport,NA,100,,
2140,Greenland,Greenland,2004,NA,Transport,NA,100,,
2141,Greenland,Greenland,2007,NA,Transport,NA,100,,
2142,Greenland,Greenland,2011,NA,Transport,NA,100,,
2143,"Gambia, The","Gambia, The",2004,NA,Transport,NA,100,,
2144,"Gambia, The","Gambia, The",2007,NA,Transport,NA,100,,
2145,"Gambia, The","Gambia, The",2011,-0.155037807,Transport,0,33.33333333,,
2146,Guinea,Guinea,2004,-2.9007215,Transport,0.609999189,33.33333333,,
2147,Guinea,Guinea,2007,NA,Transport,NA,100,,
2148,Guinea,Guinea,2011,-1.921562928,Transport,0.692617123,33.33333333,,
2149,Equatorial Guinea,Equatorial Guinea,2004,NA,Transport,NA,100,,
2150,Equatorial Guinea,Equatorial Guinea,2007,NA,Transport,NA,100,,
2151,Equatorial Guinea,Equatorial Guinea,2011,-0.154385946,Transport,4.67E-05,33.33333333,,
2152,Greece,Greece,2004,0.023670771,Transport,0.435618765,0,,
2153,Greece,Greece,2007,-0.121270462,Transport,0.42335957,0,,
2154,Greece,Greece,2011,-0.028361888,Transport,0.431219135,0,,
2155,Guatemala,Guatemala,2004,-0.414657015,Transport,0.819764509,33.33333333,,
2156,Guatemala,Guatemala,2007,-0.177559314,Transport,0.839769974,33.33333333,,
2157,Guatemala,Guatemala,2011,-0.059271026,Transport,0.428905214,0,,
2158,Guam,Guam,2004,NA,Transport,NA,100,,
2159,Guam,Guam,2007,NA,Transport,NA,100,,
2160,Guam,Guam,2011,NA,Transport,NA,100,,
2161,Guinea-Bissau,Guinea-Bissau,2004,NA,Transport,NA,100,,
2162,Guinea-Bissau,Guinea-Bissau,2007,NA,Transport,NA,100,,
2163,Guinea-Bissau,Guinea-Bissau,2011,NA,Transport,NA,100,,
2164,Guyana,Guyana,2004,NA,Transport,NA,100,,
2165,Guyana,Guyana,2007,0.243505359,Transport,0.87529792,33.33333333,,
2166,Guyana,Guyana,2011,0.257822862,Transport,0.455660025,0,,
2167,"Hong Kong SAR, China","Hong Kong SAR, China",2004,-0.06545376,Transport,0.006420205,33.33333333,,
2168,"Hong Kong SAR, China","Hong Kong SAR, China",2007,-0.034207677,Transport,0.008659513,33.33333333,,
2169,"Hong Kong SAR, China","Hong Kong SAR, China",2011,-0.003366311,Transport,0.010869817,33.33333333,,
2170,Honduras,Honduras,2004,NA,Transport,NA,100,,
2171,Honduras,Honduras,2007,1.134565846,Transport,0.95048245,33.33333333,,
2172,Honduras,Honduras,2011,0.454335732,Transport,0.472238432,0,,
2173,Croatia,Croatia,2004,-0.14631112,Transport,0.000625414,33.33333333,,
2174,Croatia,Croatia,2007,0.241098963,Transport,0.454210581,0,,
2175,Croatia,Croatia,2011,0.25709792,Transport,0.455552015,0,,
2176,Haiti,Haiti,2004,NA,Transport,NA,100,,
2177,Haiti,Haiti,2007,NA,Transport,NA,100,,
2178,Haiti,Haiti,2011,NA,Transport,NA,100,,
2179,Hungary,Hungary,2004,0.05286541,Transport,0.438296254,0,,
2180,Hungary,Hungary,2007,0.06698863,Transport,0.439469234,0,,
2181,Hungary,Hungary,2011,0.068470851,Transport,0.43925717,0,,
2182,Indonesia,Indonesia,2004,0.104397244,Transport,0.441873273,0,,
2183,Indonesia,Indonesia,2007,0.087904464,Transport,0.440366323,0,,
2184,Indonesia,Indonesia,2011,0.434122035,Transport,0.46829016,0,,
2185,Ireland,Ireland,2004,0.347267398,Transport,0.462112272,0,,
2186,Ireland,Ireland,2007,0.388099564,Transport,0.464750987,0,,
2187,Ireland,Ireland,2011,0.393960221,Transport,0.464295529,0,,
2188,Israel,Israel,2004,0.115264832,Transport,0.443484214,0,,
2189,Israel,Israel,2007,0.15340178,Transport,0.446711821,0,,
2190,Israel,Israel,2011,0.183553891,Transport,0.449240396,0,,
2191,Isle of Man,Isle of Man,2004,NA,Transport,NA,100,,
2192,Isle of Man,Isle of Man,2007,NA,Transport,NA,100,,
2193,Isle of Man,Isle of Man,2011,NA,Transport,NA,100,,
2194,India,India,2004,-0.035206966,Transport,0.008587898,33.33333333,,
2195,India,India,2007,-0.131566706,Transport,0.421164334,0,,
2196,India,India,2011,0.235616721,Transport,0.451442841,0,,
2197,Iraq,Iraq,2004,-1.829369776,Transport,0.700396055,33.33333333,,
2198,Iraq,Iraq,2007,-1.58198152,Transport,0.7212698,33.33333333,,
2199,Iraq,Iraq,2011,-0.151223808,Transport,0.000273337,33.33333333,,
2200,"Iran, Islamic Rep.","Iran, Islamic Rep.",2004,-0.060699336,Transport,0.428417167,0,,
2201,"Iran, Islamic Rep.","Iran, Islamic Rep.",2007,0.143751912,Transport,0.445603195,0,,
2202,"Iran, Islamic Rep.","Iran, Islamic Rep.",2011,0.07990235,Transport,0.440050406,0,,
2203,Iceland,Iceland,2004,0.119865452,Transport,0.443988088,0,,
2204,Iceland,Iceland,2007,0.264795449,Transport,0.456204433,0,,
2205,Iceland,Iceland,2011,0.137347689,Transport,0.44543716,0,,
2206,Italy,Italy,2004,0.167603108,Transport,0.446915507,0,,
2207,Italy,Italy,2007,0.145867719,Transport,0.445020824,0,,
2208,Italy,Italy,2011,0.106265044,Transport,0.441803611,0,,
2209,Channel Islands,Channel Islands,2004,NA,Transport,NA,100,,
2210,Channel Islands,Channel Islands,2007,NA,Transport,NA,100,,
2211,Channel Islands,Channel Islands,2011,NA,Transport,NA,100,,
2212,Jamaica,Jamaica,2004,0.221571001,Transport,0.452548167,0,,
2213,Jamaica,Jamaica,2007,-0.146936132,Transport,0.000580621,33.33333333,,
2214,Jamaica,Jamaica,2011,-0.155037807,Transport,0,33.33333333,,
2215,Jordan,Jordan,2004,0.20825809,Transport,0.451435928,0,,
2216,Jordan,Jordan,2007,-0.143791686,Transport,0.000805974,33.33333333,,
2217,Jordan,Jordan,2011,-0.138680353,Transport,0.001172287,33.33333333,,
2218,Japan,Japan,2004,0.393586992,Transport,0.463889102,0,,
2219,Japan,Japan,2007,0.387155138,Transport,0.463406801,0,,
2220,Japan,Japan,2011,0.361672197,Transport,0.46157651,0,,
2221,Kenya,Kenya,2004,-0.200286753,Transport,0.416953376,0,,
2222,Kenya,Kenya,2007,-0.136779544,Transport,0.422284782,0,,
2223,Kenya,Kenya,2011,-0.132464087,Transport,0.001617787,33.33333333,,
2224,Kyrgyz Republic,Kyrgyz Republic,2004,0.122446076,Transport,0.444240424,0,,
2225,Kyrgyz Republic,Kyrgyz Republic,2007,0.091018727,Transport,0.44158776,0,,
2226,Kyrgyz Republic,Kyrgyz Republic,2011,0.103932363,Transport,0.442669379,0,,
2227,Cambodia,Cambodia,2004,-0.541542669,Transport,0.388218059,0,,
2228,Cambodia,Cambodia,2007,-0.397165685,Transport,0.400395444,0,,
2229,Cambodia,Cambodia,2011,-0.152534547,Transport,0.000179401,33.33333333,,
2230,Kiribati,Kiribati,2004,1.409674508,Transport,0.973695145,33.33333333,,
2231,Kiribati,Kiribati,2007,1.285455589,Transport,0.963213992,33.33333333,,
2232,Kiribati,Kiribati,2011,NA,Transport,NA,100,,
2233,Comoros,Comoros,2004,-1.2251793,Transport,0.751375508,33.33333333,,
2234,Comoros,Comoros,2007,NA,Transport,NA,100,,
2235,Comoros,Comoros,2011,NA,Transport,NA,100,,
2236,St. Kitts and Nevis,St. Kitts and Nevis,2004,NA,Transport,NA,100,,
2237,St. Kitts and Nevis,St. Kitts and Nevis,2007,NA,Transport,NA,100,,
2238,St. Kitts and Nevis,St. Kitts and Nevis,2011,NA,Transport,NA,100,,
2239,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2004,-0.154568138,Transport,3.37E-05,33.33333333,,
2240,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2007,-0.154483895,Transport,3.97E-05,33.33333333,,
2241,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2011,-0.154644486,Transport,2.82E-05,33.33333333,,
2242,"Korea, Rep.","Korea, Rep.",2004,0.24376954,Transport,0.453387041,0,,
2243,"Korea, Rep.","Korea, Rep.",2007,0.198262119,Transport,0.449479077,0,,
2244,"Korea, Rep.","Korea, Rep.",2011,0.193498674,Transport,0.448973545,0,,
2245,Kuwait,Kuwait,2004,0.485828083,Transport,0.474829696,0,,
2246,Kuwait,Kuwait,2007,0.193381744,Transport,0.450148913,0,,
2247,Kuwait,Kuwait,2011,0.050035377,Transport,0.438020034,0,,
2248,Cayman Islands,Cayman Islands,2004,NA,Transport,NA,100,,
2249,Cayman Islands,Cayman Islands,2007,NA,Transport,NA,100,,
2250,Cayman Islands,Cayman Islands,2011,NA,Transport,NA,100,,
2251,Kazakhstan,Kazakhstan,2004,-0.15085841,Transport,0.000299524,33.33333333,,
2252,Kazakhstan,Kazakhstan,2007,-0.148553874,Transport,0.000464683,33.33333333,,
2253,Kazakhstan,Kazakhstan,2011,0.149738269,Transport,0.446430583,0,,
2254,Lao PDR,Lao PDR,2004,-0.770858757,Transport,0.368865693,0,,
2255,Lao PDR,Lao PDR,2007,-0.661565917,Transport,0.378085634,0,,
2256,Lao PDR,Lao PDR,2011,-0.410253155,Transport,0.399284013,0,,
2257,Lebanon,Lebanon,2004,-0.07448237,Transport,0.427597536,0,,
2258,Lebanon,Lebanon,2007,-0.116305219,Transport,0.42406907,0,,
2259,Lebanon,Lebanon,2011,-0.148459685,Transport,0.421325593,0,,
2260,St. Lucia,St. Lucia,2004,-0.123587416,Transport,0.844323931,33.33333333,,
2261,St. Lucia,St. Lucia,2007,0.501289314,Transport,0.897048818,33.33333333,,
2262,St. Lucia,St. Lucia,2011,NA,Transport,NA,100,,
2263,Liechtenstein,Liechtenstein,2004,-0.404891565,Transport,0.820588483,33.33333333,,
2264,Liechtenstein,Liechtenstein,2007,-0.426942217,Transport,0.818727927,33.33333333,,
2265,Liechtenstein,Liechtenstein,2011,-0.754343569,Transport,0.79110296,33.33333333,,
2266,Sri Lanka,Sri Lanka,2004,-0.142957184,Transport,0.00086578,33.33333333,,
2267,Sri Lanka,Sri Lanka,2007,-0.138982476,Transport,0.001150635,33.33333333,,
2268,Sri Lanka,Sri Lanka,2011,0.093100972,Transport,0.44165558,0,,
2269,Liberia,Liberia,2004,NA,Transport,NA,100,,
2270,Liberia,Liberia,2007,NA,Transport,NA,100,,
2271,Liberia,Liberia,2011,-0.796345077,Transport,0.787559022,33.33333333,,
2272,Lesotho,Lesotho,2004,0.873421594,Transport,0.928448022,33.33333333,,
2273,Lesotho,Lesotho,2007,0.935898439,Transport,0.933719597,33.33333333,,
2274,Lesotho,Lesotho,2011,1.000896289,Transport,0.939203886,33.33333333,,
2275,Lithuania,Lithuania,2004,0.061315608,Transport,0.439076015,0,,
2276,Lithuania,Lithuania,2007,0.07695254,Transport,0.440396177,0,,
2277,Lithuania,Lithuania,2011,-0.006729086,Transport,0.433346685,0,,
2278,Luxembourg,Luxembourg,2004,0.234227679,Transport,0.453652743,0,,
2279,Luxembourg,Luxembourg,2007,0.196202241,Transport,0.450438462,0,,
2280,Luxembourg,Luxembourg,2011,0.248593557,Transport,0.454867133,0,,
2281,Latvia,Latvia,2004,0.032857041,Transport,0.436670143,0,,
2282,Latvia,Latvia,2007,0.098107334,Transport,0.44215183,0,,
2283,Latvia,Latvia,2011,0.00146144,Transport,0.433935006,0,,
2284,Libya,Libya,2004,-0.150781181,Transport,0.000305059,33.33333333,,
2285,Libya,Libya,2007,-0.149009198,Transport,0.000432051,33.33333333,,
2286,Libya,Libya,2011,-0.14360216,Transport,0.000819557,33.33333333,,
2287,Morocco,Morocco,2004,-0.494946458,Transport,0.392059252,0,,
2288,Morocco,Morocco,2007,-0.431671046,Transport,0.39734669,0,,
2289,Morocco,Morocco,2011,-0.326337736,Transport,0.406142737,0,,
2290,Moldova,Moldova,2004,0.263300738,Transport,0.456126672,0,,
2291,Moldova,Moldova,2007,0.196698133,Transport,0.450503361,0,,
2292,Moldova,Moldova,2011,0.169228841,Transport,0.448178399,0,,
2293,Montenegro,Montenegro,2004,0.155121424,Transport,0.446994544,0,,
2294,Montenegro,Montenegro,2007,0.439861427,Transport,0.89186575,33.33333333,,
2295,Montenegro,Montenegro,2011,0.126029236,Transport,0.44453392,0,,
2296,St. Martin (French part),St. Martin (French part),2004,NA,Transport,NA,100,,
2297,St. Martin (French part),St. Martin (French part),2007,NA,Transport,NA,100,,
2298,St. Martin (French part),St. Martin (French part),2011,NA,Transport,NA,100,,
2299,Madagascar,Madagascar,2004,-0.152466824,Transport,0.000184254,33.33333333,,
2300,Madagascar,Madagascar,2007,-0.082169989,Transport,0.426963845,0,,
2301,Madagascar,Madagascar,2011,-0.042712213,Transport,0.430295454,0,,
2302,Marshall Islands,Marshall Islands,2004,0.040368637,Transport,0.437321912,0,,
2303,Marshall Islands,Marshall Islands,2007,0.056016663,Transport,0.438642205,0,,
2304,Marshall Islands,Marshall Islands,2011,NA,Transport,NA,100,,
2305,"Macedonia, FYR","Macedonia, FYR",2004,-0.027690917,Transport,0.4315735,0,,
2306,"Macedonia, FYR","Macedonia, FYR",2007,-0.069791026,Transport,0.428020494,0,,
2307,"Macedonia, FYR","Macedonia, FYR",2011,NA,Transport,NA,100,,
2308,Mali,Mali,2004,-2.421275049,Transport,0.650453183,33.33333333,,
2309,Mali,Mali,2007,-1.957789534,Transport,0.68956045,33.33333333,,
2310,Mali,Mali,2011,-0.845810701,Transport,0.362538581,0,,
2311,Myanmar,Myanmar,2004,-0.050931826,Transport,0.429574927,0,,
2312,Myanmar,Myanmar,2007,-0.146712328,Transport,0.000596661,33.33333333,,
2313,Myanmar,Myanmar,2011,-0.147329104,Transport,0.000552458,33.33333333,,
2314,Mongolia,Mongolia,2004,0.444075866,Transport,0.471376352,0,,
2315,Mongolia,Mongolia,2007,-0.153131714,Transport,0.000136604,33.33333333,,
2316,Mongolia,Mongolia,2011,-0.152551231,Transport,0.000178205,33.33333333,,
2317,"Macao SAR, China","Macao SAR, China",2004,-0.217181114,Transport,0.41553442,0,,
2318,"Macao SAR, China","Macao SAR, China",2007,-0.170334991,Transport,0.419468261,0,,
2319,"Macao SAR, China","Macao SAR, China",2011,-0.043533125,Transport,0.430201256,0,,
2320,Northern Mariana Islands,Northern Mariana Islands,2004,NA,Transport,NA,100,,
2321,Northern Mariana Islands,Northern Mariana Islands,2007,NA,Transport,NA,100,,
2322,Northern Mariana Islands,Northern Mariana Islands,2011,NA,Transport,NA,100,,
2323,Mauritania,Mauritania,2004,0.000610819,Transport,0.433964126,0,,
2324,Mauritania,Mauritania,2007,-0.15426346,Transport,5.55E-05,33.33333333,,
2325,Mauritania,Mauritania,2011,0.163369208,Transport,0.447689062,0,,
2326,Malta,Malta,2004,-0.088433378,Transport,0.426411538,0,,
2327,Malta,Malta,2007,-0.024498796,Transport,0.431796263,0,,
2328,Malta,Malta,2011,0.148282295,Transport,0.446374952,0,,
2329,Mauritius,Mauritius,2004,0.05535928,Transport,0.438553052,0,,
2330,Mauritius,Mauritius,2007,0.188347893,Transport,0.449768139,0,,
2331,Mauritius,Mauritius,2011,0.255764184,Transport,0.455455102,0,,
2332,Maldives,Maldives,2004,0.236370219,Transport,0.453858339,0,,
2333,Maldives,Maldives,2007,-0.154574772,Transport,3.32E-05,33.33333333,,
2334,Maldives,Maldives,2011,NA,Transport,NA,100,,
2335,Malawi,Malawi,2004,-0.023606848,Transport,0.431920912,0,,
2336,Malawi,Malawi,2007,0.025983292,Transport,0.436104123,0,,
2337,Malawi,Malawi,2011,0.118310697,Transport,0.443896677,0,,
2338,Mexico,Mexico,2004,0.301771583,Transport,0.458705597,0,,
2339,Mexico,Mexico,2007,0.306745103,Transport,0.459132098,0,,
2340,Mexico,Mexico,2011,0.34483051,Transport,0.462072418,0,,
2341,Malaysia,Malaysia,2004,-0.058776078,Transport,0.006898774,33.33333333,,
2342,Malaysia,Malaysia,2007,-0.048266054,Transport,0.007651994,33.33333333,,
2343,Malaysia,Malaysia,2011,0.036311482,Transport,0.013713399,33.33333333,,
2344,Mozambique,Mozambique,2004,-0.84630071,Transport,0.362499463,0,,
2345,Mozambique,Mozambique,2007,-0.667106298,Transport,0.377614508,0,,
2346,Mozambique,Mozambique,2011,-0.427310464,Transport,0.397843368,0,,
2347,Namibia,Namibia,2004,0.223867914,Transport,0.452796851,0,,
2348,Namibia,Namibia,2007,0.222452993,Transport,0.452672762,0,,
2349,Namibia,Namibia,2011,-0.152329841,Transport,0.000194071,33.33333333,,
2350,New Caledonia,New Caledonia,2004,NA,Transport,NA,100,,
2351,New Caledonia,New Caledonia,2007,NA,Transport,NA,100,,
2352,New Caledonia,New Caledonia,2011,NA,Transport,NA,100,,
2353,Niger,Niger,2004,-3.113353317,Transport,0.592058069,33.33333333,,
2354,Niger,Niger,2007,-2.756971681,Transport,0.62212829,33.33333333,,
2355,Niger,Niger,2011,-1.047750691,Transport,0.345511177,0,,
2356,Nigeria,Nigeria,2004,-0.793916768,Transport,0.366911589,0,,
2357,Nigeria,Nigeria,2007,-0.647214265,Transport,0.379263642,0,,
2358,Nigeria,Nigeria,2011,-0.363044748,Transport,0.403131714,0,,
2359,Nicaragua,Nicaragua,2004,0.791098411,Transport,0.921501883,33.33333333,,
2360,Nicaragua,Nicaragua,2007,0.81272973,Transport,0.923327058,33.33333333,,
2361,Nicaragua,Nicaragua,2011,NA,Transport,NA,100,,
2362,Netherlands,Netherlands,2004,0.064732261,Transport,0.438564181,0,,
2363,Netherlands,Netherlands,2007,0.080405229,Transport,0.439782832,0,,
2364,Netherlands,Netherlands,2011,0.147478727,Transport,0.445407193,0,,
2365,Norway,Norway,2004,0.215514917,Transport,0.451710436,0,,
2366,Norway,Norway,2007,0.311442294,Transport,0.881030198,33.33333333,,
2367,Norway,Norway,2011,0.31364786,Transport,0.881216296,33.33333333,,
2368,Nepal,Nepal,2004,-0.15281137,Transport,0.000159562,33.33333333,,
2369,Nepal,Nepal,2007,-0.208920121,Transport,0.416271924,0,,
2370,Nepal,Nepal,2011,0.279282241,Transport,0.457452847,0,,
2371,Nauru,Nauru,2004,0.93148856,Transport,0.933347507,33.33333333,,
2372,Nauru,Nauru,2007,1.271805364,Transport,0.962062234,33.33333333,,
2373,Nauru,Nauru,2011,-0.154863151,Transport,1.25E-05,33.33333333,,
2374,New Zealand,New Zealand,2004,0.292675245,Transport,0.458251872,0,,
2375,New Zealand,New Zealand,2007,0.209519785,Transport,0.451196044,0,,
2376,New Zealand,New Zealand,2011,0.330656162,Transport,0.461378883,0,,
2377,Oman,Oman,2004,-0.138680462,Transport,0.001172279,33.33333333,,
2378,Oman,Oman,2007,0.286346785,Transport,0.878912728,33.33333333,,
2379,Oman,Oman,2011,0.04155552,Transport,0.43730221,0,,
2380,Panama,Panama,2004,0.141023872,Transport,0.445768019,0,,
2381,Panama,Panama,2007,0.137210543,Transport,0.44541532,0,,
2382,Panama,Panama,2011,0.170353788,Transport,0.448087527,0,,
2383,Peru,Peru,2004,0.088795941,Transport,0.441306345,0,,
2384,Peru,Peru,2007,0.142224473,Transport,0.445749293,0,,
2385,Peru,Peru,2011,0.146639391,Transport,0.446015654,0,,
2386,French Polynesia,French Polynesia,2004,NA,Transport,NA,100,,
2387,French Polynesia,French Polynesia,2007,NA,Transport,NA,100,,
2388,French Polynesia,French Polynesia,2011,NA,Transport,NA,100,,
2389,Papua New Guinea,Papua New Guinea,2004,-0.151218772,Transport,0.000273698,33.33333333,,
2390,Papua New Guinea,Papua New Guinea,2007,-0.150438322,Transport,0.000329631,33.33333333,,
2391,Papua New Guinea,Papua New Guinea,2011,-0.147209354,Transport,0.00056104,33.33333333,,
2392,Philippines,Philippines,2004,0.260082474,Transport,0.455626449,0,,
2393,Philippines,Philippines,2007,0.252584832,Transport,0.454948321,0,,
2394,Philippines,Philippines,2011,-0.02322819,Transport,0.009446379,33.33333333,,
2395,Pakistan,Pakistan,2004,-0.129516245,Transport,0.00182905,33.33333333,,
2396,Pakistan,Pakistan,2007,-0.905400339,Transport,0.35734914,0,,
2397,Pakistan,Pakistan,2011,-0.839023951,Transport,0.362870158,0,,
2398,Poland,Poland,2004,0.139816117,Transport,0.445602721,0,,
2399,Poland,Poland,2007,0.073770302,Transport,0.440005301,0,,
2400,Poland,Poland,2011,0.09091429,Transport,0.441446153,0,,
2401,Puerto Rico,Puerto Rico,2004,NA,Transport,NA,100,,
2402,Puerto Rico,Puerto Rico,2007,NA,Transport,NA,100,,
2403,Puerto Rico,Puerto Rico,2011,0.770727595,Transport,0.919783066,33.33333333,,
2404,Portugal,Portugal,2004,0.233220562,Transport,0.453306977,0,,
2405,Portugal,Portugal,2007,0.160214091,Transport,0.447106619,0,,
2406,Portugal,Portugal,2011,0.107403341,Transport,0.442628535,0,,
2407,Palau,Palau,2004,0.341158601,Transport,0.883537555,33.33333333,,
2408,Palau,Palau,2007,NA,Transport,NA,100,,
2409,Palau,Palau,2011,NA,Transport,NA,100,,
2410,Paraguay,Paraguay,2004,0.038763515,Transport,0.437175517,0,,
2411,Paraguay,Paraguay,2007,0.080663264,Transport,0.440708157,0,,
2412,Paraguay,Paraguay,2011,0.118120175,Transport,0.443856335,0,,
2413,Qatar,Qatar,2004,-0.295383071,Transport,0.408851611,0,,
2414,Qatar,Qatar,2007,0.733128948,Transport,0.495492992,0,,
2415,Qatar,Qatar,2011,-0.082945224,Transport,0.426454538,0,,
2416,Romania,Romania,2004,0.158466534,Transport,0.447244952,0,,
2417,Romania,Romania,2007,0.101262658,Transport,0.442365282,0,,
2418,Romania,Romania,2011,0.041371103,Transport,0.437290994,0,,
2419,Serbia,Serbia,2004,0.220499526,Transport,0.45248739,0,,
2420,Serbia,Serbia,2007,0.209999127,Transport,0.45160007,0,,
2421,Serbia,Serbia,2011,0.198578117,Transport,0.450635429,0,,
2422,Russian Federation,Russian Federation,2004,-0.025119212,Transport,0.009310855,33.33333333,,
2423,Russian Federation,Russian Federation,2007,0.127997142,Transport,0.44366069,0,,
2424,Russian Federation,Russian Federation,2011,0.191688378,Transport,0.448482141,0,,
2425,Rwanda,Rwanda,2004,0.340633496,Transport,0.883493249,33.33333333,,
2426,Rwanda,Rwanda,2007,0.405945532,Transport,0.889004047,33.33333333,,
2427,Rwanda,Rwanda,2011,0.22992186,Transport,0.453308124,0,,
2428,Saudi Arabia,Saudi Arabia,2004,-0.080224456,Transport,0.005361636,33.33333333,,
2429,Saudi Arabia,Saudi Arabia,2007,-0.06921694,Transport,0.00615051,33.33333333,,
2430,Saudi Arabia,Saudi Arabia,2011,-0.039204013,Transport,0.008301442,33.33333333,,
